#
# Transition date estimate for NEON.D14.JORN.DP1.00033
#
# Site: NEON.D14.JORN.DP1.00033
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2017
# Year max: 2019
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:11:03
# Spline RMSE gcc_mean: 9e-04
# Spline RMSE gcc_50: 0.00084
# Spline RMSE gcc_75: 0.00087
# Spline RMSE gcc_90: 0.00097
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
NEON.D14.JORN.DP1.00033,GR,1000,rising,gcc_90,2017-07-14,2017-07-18,2017-07-23,2017-07-12,2017-07-17,2017-07-22,2017-07-16,2017-07-19,2017-07-24,0.327,0.33167,0.33986,0.32398,0.35521
NEON.D14.JORN.DP1.00033,GR,1000,rising,gcc_75,2017-07-14,2017-07-18,2017-07-24,2017-07-13,2017-07-17,2017-07-22,2017-07-16,2017-07-20,2017-07-25,0.32588,0.33009,0.3395,0.32332,0.35313
NEON.D14.JORN.DP1.00033,GR,1000,rising,gcc_50,2017-07-14,2017-07-18,2017-07-24,2017-07-13,2017-07-17,2017-07-22,2017-07-15,2017-07-20,2017-07-25,0.32442,0.32828,0.33747,0.32222,0.34966
NEON.D14.JORN.DP1.00033,GR,1000,rising,gcc_mean,2017-07-14,2017-07-18,2017-07-24,2017-07-12,2017-07-17,2017-07-22,2017-07-15,2017-07-20,2017-07-25,0.32456,0.32848,0.33777,0.32217,0.35015
NEON.D14.JORN.DP1.00033,GR,1000,falling,gcc_90,2019-10-17,2019-10-11,2019-09-26,2019-10-18,2019-10-12,2019-09-27,2019-10-14,2019-10-08,2019-09-25,0.3269,0.33197,0.34093,0.32446,0.35522
NEON.D14.JORN.DP1.00033,GR,1000,falling,gcc_75,2019-10-17,2019-10-11,2019-09-26,2019-10-18,2019-10-12,2019-09-27,2019-10-14,2019-10-07,2019-09-25,0.32565,0.33036,0.33833,0.32346,0.3529
NEON.D14.JORN.DP1.00033,GR,1000,falling,gcc_50,2019-10-17,2019-10-11,2019-09-25,2019-10-18,2019-10-12,2019-09-26,2019-10-14,2019-10-07,2019-09-24,0.32461,0.32885,0.33642,0.32252,0.34961
NEON.D14.JORN.DP1.00033,GR,1000,falling,gcc_mean,2019-10-17,2019-10-11,2019-09-26,2019-10-18,2019-10-12,2019-09-27,2019-10-15,2019-10-08,2019-09-25,0.32469,0.32912,0.33646,0.32246,0.34981
