#
# Transition date estimate for kendall
#
# Site: kendall
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2019
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:07:51
# Spline RMSE gcc_mean: 0.00107
# Spline RMSE gcc_50: 0.00114
# Spline RMSE gcc_75: 0.00109
# Spline RMSE gcc_90: 0.00117
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
kendall,GR,1000,falling,gcc_90,2014-11-11,2014-11-03,2014-10-10,2014-11-12,2014-11-05,2014-10-14,2014-11-10,2014-11-01,2014-10-06,0.35783,0.36496,0.37602,0.35408,0.39784
kendall,GR,1000,falling,gcc_90,2013-10-08,2013-09-28,2013-08-22,2013-10-09,2013-09-29,2013-08-23,2013-10-04,2013-09-25,2013-08-21,0.34933,0.35586,0.36859,0.34502,0.39102
kendall,GR,1000,falling,gcc_75,2019-10-20,2019-10-16,2019-10-07,2019-10-21,2019-10-17,2019-10-09,2019-10-19,2019-10-14,2019-10-06,0.3577,0.36289,0.3746,0.3537,0.3943
kendall,GR,1000,falling,gcc_75,2017-09-27,2017-09-18,2017-09-02,2017-09-30,2017-09-20,2017-09-04,2017-09-25,2017-09-16,2017-09-01,0.35922,0.36727,0.38208,0.35384,0.40821
kendall,GR,1000,falling,gcc_75,2016-10-19,2016-10-09,2016-09-25,2016-10-25,2016-10-11,2016-09-28,2016-10-15,2016-10-07,2016-09-23,0.35679,0.36276,0.37335,0.35272,0.39352
kendall,GR,1000,falling,gcc_75,2015-11-07,2015-10-11,2015-10-03,2015-11-10,2015-10-13,2015-10-04,2015-11-04,2015-10-09,2015-10-02,0.35553,0.36002,0.36923,0.35214,0.38607
kendall,GR,1000,falling,gcc_75,2014-11-11,2014-11-04,2014-10-10,2014-11-12,2014-11-05,2014-10-14,2014-11-10,2014-11-01,2014-10-06,0.35697,0.36334,0.37435,0.35353,0.39498
kendall,GR,1000,falling,gcc_75,2013-10-08,2013-09-27,2013-08-22,2013-10-09,2013-09-28,2013-08-23,2013-10-05,2013-09-24,2013-08-20,0.34881,0.35551,0.36685,0.34461,0.38848
kendall,GR,1000,falling,gcc_50,2019-10-20,2019-10-16,2019-10-08,2019-10-21,2019-10-17,2019-10-10,2019-10-19,2019-10-14,2019-10-06,0.35637,0.36147,0.37191,0.35283,0.39035
kendall,GR,1000,falling,gcc_50,2017-09-27,2017-09-18,2017-09-01,2017-09-30,2017-09-19,2017-09-03,2017-09-24,2017-09-15,2017-08-31,0.35825,0.36562,0.38059,0.35309,0.40606
kendall,GR,1000,falling,gcc_50,2016-10-19,2016-10-09,2016-09-27,2016-10-24,2016-10-10,2016-09-29,2016-10-14,2016-10-06,2016-09-25,0.3556,0.36086,0.37104,0.35213,0.38965
kendall,GR,1000,falling,gcc_50,2015-11-07,2015-10-10,2015-10-02,2015-11-10,2015-10-12,2015-10-03,2015-11-03,2015-10-08,2015-10-01,0.35457,0.35957,0.36911,0.35148,0.38454
kendall,GR,1000,falling,gcc_50,2014-11-11,2014-11-04,2014-10-09,2014-11-12,2014-11-06,2014-10-14,2014-11-10,2014-11-02,2014-10-05,0.35613,0.36232,0.37258,0.35274,0.3922
kendall,GR,1000,falling,gcc_50,2013-10-10,2013-10-01,2013-08-27,2013-10-11,2013-10-02,2013-08-28,2013-10-06,2013-09-27,2013-08-24,0.34746,0.35232,0.36213,0.34406,0.37964
kendall,GR,1000,falling,gcc_mean,2019-10-20,2019-10-16,2019-10-08,2019-10-21,2019-10-17,2019-10-10,2019-10-19,2019-10-14,2019-10-07,0.35612,0.36125,0.37193,0.35272,0.3904
kendall,GR,1000,falling,gcc_mean,2017-09-28,2017-09-18,2017-09-01,2017-10-02,2017-09-20,2017-09-03,2017-09-25,2017-09-16,2017-08-31,0.35802,0.36563,0.38006,0.35278,0.40553
kendall,GR,1000,falling,gcc_mean,2016-10-19,2016-10-09,2016-09-25,2016-10-24,2016-10-11,2016-09-28,2016-10-15,2016-10-07,2016-09-23,0.35572,0.36131,0.37114,0.35211,0.38913
kendall,GR,1000,falling,gcc_mean,2015-11-07,2015-10-10,2015-10-02,2015-11-10,2015-10-12,2015-10-03,2015-11-04,2015-10-08,2015-10-01,0.35436,0.35956,0.36926,0.3512,0.38469
kendall,GR,1000,falling,gcc_mean,2014-11-11,2014-11-04,2014-10-10,2014-11-12,2014-11-05,2014-10-14,2014-11-10,2014-11-02,2014-10-06,0.3561,0.36224,0.37282,0.35261,0.39266
kendall,GR,1000,falling,gcc_mean,2013-10-10,2013-10-01,2013-08-27,2013-10-11,2013-10-02,2013-08-28,2013-10-07,2013-09-28,2013-08-24,0.34748,0.3524,0.36245,0.34398,0.3803
