#
# Transition date estimate for nationalelkrefuge
#
# Site: nationalelkrefuge
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2020
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:09:48
# Spline RMSE gcc_mean: 0.00234
# Spline RMSE gcc_50: 0.00228
# Spline RMSE gcc_75: 0.00223
# Spline RMSE gcc_90: 0.00222
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
nationalelkrefuge,GR,1000,falling,gcc_75,2020-09-08,2020-08-28,2020-08-07,2020-09-09,2020-08-30,2020-08-09,2020-09-06,2020-08-23,2020-08-05,0.32759,0.33988,0.36093,0.32,0.40138
nationalelkrefuge,GR,1000,falling,gcc_75,2019-08-25,2019-08-15,2019-07-23,2019-08-27,2019-08-16,2019-07-27,2019-08-22,2019-08-12,2019-07-21,0.33223,0.3442,0.36576,0.32492,0.40565
nationalelkrefuge,GR,1000,falling,gcc_75,2018-09-04,2018-08-15,2018-07-25,2018-09-08,2018-08-17,2018-07-28,2018-08-30,2018-08-12,2018-07-23,0.33294,0.34594,0.36876,0.32449,0.41167
nationalelkrefuge,GR,1000,falling,gcc_75,2017-09-29,2017-09-21,2017-08-16,2017-09-30,2017-09-23,2017-08-19,2017-09-26,2017-09-18,2017-08-14,0.33008,0.34188,0.36148,0.32402,0.39762
nationalelkrefuge,GR,1000,falling,gcc_75,2016-08-14,2016-07-25,2016-07-09,2016-08-19,2016-07-27,2016-07-11,2016-08-08,2016-07-22,2016-07-07,0.33345,0.3441,0.36416,0.32588,0.40232
nationalelkrefuge,GR,1000,falling,gcc_50,2020-09-10,2020-08-31,2020-08-09,2020-09-11,2020-09-02,2020-08-12,2020-09-07,2020-08-28,2020-08-07,0.32095,0.33477,0.35552,0.31495,0.39467
nationalelkrefuge,GR,1000,falling,gcc_50,2019-08-28,2019-08-17,2019-07-25,2019-09-01,2019-08-19,2019-07-29,2019-08-25,2019-08-14,2019-07-22,0.3285,0.34026,0.36078,0.3208,0.39987
nationalelkrefuge,GR,1000,falling,gcc_50,2018-09-07,2018-08-16,2018-07-27,2018-09-11,2018-08-19,2018-07-30,2018-09-01,2018-08-13,2018-07-24,0.33054,0.34259,0.36335,0.32271,0.40387
nationalelkrefuge,GR,1000,falling,gcc_50,2017-09-24,2017-09-05,2017-08-13,2017-09-25,2017-09-18,2017-08-17,2017-09-21,2017-08-30,2017-08-11,0.33546,0.34521,0.36073,0.33055,0.38955
nationalelkrefuge,GR,1000,falling,gcc_50,2016-08-15,2016-07-27,2016-07-08,2016-08-21,2016-07-29,2016-07-11,2016-08-08,2016-07-23,2016-07-06,0.33161,0.34167,0.36007,0.32485,0.39469
nationalelkrefuge,GR,1000,falling,gcc_mean,2020-09-06,2020-08-16,2020-07-31,2020-09-08,2020-08-18,2020-08-04,2020-08-31,2020-08-14,2020-07-28,0.3247,0.33567,0.3547,0.31781,0.39059
nationalelkrefuge,GR,1000,falling,gcc_mean,2019-08-30,2019-08-18,2019-07-28,2019-09-03,2019-08-20,2019-08-01,2019-08-26,2019-08-16,2019-07-25,0.32761,0.33919,0.3587,0.32068,0.39562
nationalelkrefuge,GR,1000,falling,gcc_mean,2018-09-07,2018-08-16,2018-07-27,2018-09-12,2018-08-19,2018-07-30,2018-09-01,2018-08-13,2018-07-24,0.33079,0.34228,0.36243,0.32322,0.40131
nationalelkrefuge,GR,1000,falling,gcc_mean,2017-09-24,2017-09-06,2017-08-13,2017-09-25,2017-09-18,2017-08-16,2017-09-22,2017-08-30,2017-08-10,0.33516,0.34483,0.3599,0.33018,0.38914
nationalelkrefuge,GR,1000,falling,gcc_mean,2016-08-16,2016-07-27,2016-07-09,2016-08-21,2016-07-30,2016-07-12,2016-08-10,2016-07-24,2016-07-07,0.33145,0.3417,0.35987,0.32458,0.3939
nationalelkrefuge,GR,1000,falling,gcc_mean,2015-09-12,2015-08-24,2015-08-12,2015-09-16,2015-08-27,2015-08-14,2015-09-08,2015-08-20,2015-07-03,0.33008,0.34,0.358,0.32362,0.39167
