#
# Transition date estimate for monture
#
# Site: monture
# Veg Type: GR
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:09:35
# Spline RMSE gcc_mean: 0.00173
# Spline RMSE gcc_50: 0.00179
# Spline RMSE gcc_75: 0.00184
# Spline RMSE gcc_90: 0.00194
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
monture,GR,2000,rising,gcc_mean,2014-04-14,2014-04-30,2014-05-19,2014-04-08,2014-04-28,2014-05-17,2014-04-20,2014-05-02,2014-05-20,0.33667,0.35023,0.37357,0.32807,0.41753
monture,GR,2000,rising,gcc_mean,2015-03-28,2015-04-20,2015-05-04,2015-03-22,2015-04-18,2015-05-01,2015-04-04,2015-04-22,2015-05-05,0.33927,0.35212,0.37487,0.33088,0.41633
monture,GR,2000,rising,gcc_mean,2016-03-29,2016-04-11,2016-04-20,2016-03-26,2016-04-09,2016-04-19,2016-04-02,2016-04-14,2016-04-21,0.33805,0.34922,0.36884,0.3309,0.40578
monture,GR,2000,rising,gcc_mean,2017-04-01,2017-04-14,2017-04-26,2017-03-30,2017-04-12,2017-04-24,2017-04-04,2017-04-16,2017-04-27,0.33924,0.35257,0.37664,0.33102,0.42021
monture,GR,2000,rising,gcc_mean,2018-04-25,2018-05-01,2018-05-09,2018-04-24,2018-04-30,2018-05-07,2018-04-27,2018-05-03,2018-05-10,0.34026,0.3561,0.38925,0.3312,0.44006
monture,GR,2000,falling,gcc_90,2018-10-12,2018-09-19,2018-09-07,2018-10-15,2018-09-20,2018-09-10,2018-10-09,2018-09-17,2018-09-05,0.34768,0.36396,0.39408,0.33629,0.45084
monture,GR,2000,falling,gcc_90,2017-09-19,2017-08-07,2017-07-17,2017-09-23,2017-08-10,2017-07-20,2017-09-13,2017-08-03,2017-07-15,0.35384,0.36573,0.38782,0.3461,0.42741
monture,GR,2000,falling,gcc_90,2016-10-17,2016-10-01,2016-09-24,2016-11-23,2016-10-03,2016-09-26,2016-10-07,2016-09-30,2016-09-23,0.34145,0.35265,0.37303,0.334,0.40928
monture,GR,2000,falling,gcc_90,2015-10-01,2015-08-12,2015-07-16,2015-10-05,2015-08-15,2015-07-19,2015-09-27,2015-08-07,2015-07-14,0.35678,0.36748,0.3869,0.34957,0.42346
monture,GR,2000,falling,gcc_90,2014-11-05,2014-09-10,2014-08-01,2014-11-09,2014-09-12,2014-08-06,2014-10-08,2014-09-08,2014-07-30,0.34377,0.35775,0.38185,0.33498,0.4271
monture,GR,2000,falling,gcc_90,2013-10-24,2013-09-24,2013-07-24,2013-11-13,2013-09-29,2013-07-27,2013-10-15,2013-09-19,2013-07-23,0.34358,0.35966,0.38871,0.33289,0.4413
monture,GR,2000,falling,gcc_90,2012-10-07,2012-08-27,2012-07-29,2012-10-18,2012-09-04,2012-08-01,2012-10-02,2012-08-21,2012-07-28,0.34069,0.3571,0.38588,0.3298,0.4395
monture,GR,2000,falling,gcc_90,2011-09-06,2011-08-13,2011-07-22,2011-09-11,2011-08-16,2011-07-25,2011-09-01,2011-08-10,2011-07-21,0.35327,0.36845,0.39546,0.34305,0.44547
monture,GR,2000,falling,gcc_75,2018-10-12,2018-09-19,2018-09-08,2018-10-15,2018-09-20,2018-09-10,2018-10-08,2018-09-17,2018-09-06,0.3456,0.36201,0.39131,0.33497,0.44641
monture,GR,2000,falling,gcc_75,2017-09-21,2017-08-07,2017-07-19,2017-09-24,2017-08-19,2017-07-21,2017-09-16,2017-08-03,2017-07-17,0.35215,0.3639,0.3837,0.3446,0.42273
monture,GR,2000,falling,gcc_75,2016-10-18,2016-10-01,2016-09-24,2016-11-22,2016-10-02,2016-09-26,2016-10-13,2016-09-29,2016-09-23,0.33956,0.35046,0.37021,0.33236,0.40649
monture,GR,2000,falling,gcc_75,2015-10-22,2015-08-25,2015-07-22,2015-10-26,2015-10-02,2015-07-26,2015-10-18,2015-08-24,2015-07-20,0.34507,0.35681,0.37716,0.33719,0.41671
monture,GR,2000,falling,gcc_75,2014-09-15,2014-09-06,2014-07-29,2014-09-17,2014-09-07,2014-08-01,2014-09-12,2014-09-03,2014-07-28,0.35117,0.36243,0.38367,0.34437,0.42037
monture,GR,2000,falling,gcc_75,2013-10-29,2013-09-27,2013-07-26,2013-11-06,2013-09-30,2013-07-28,2013-10-19,2013-09-22,2013-07-24,0.34168,0.35698,0.38404,0.33118,0.43668
monture,GR,2000,falling,gcc_75,2012-09-16,2012-08-16,2012-07-26,2012-09-24,2012-08-19,2012-07-29,2012-09-11,2012-08-13,2012-07-25,0.34786,0.36222,0.38808,0.3383,0.4358
monture,GR,2000,falling,gcc_75,2011-09-07,2011-08-13,2011-07-22,2011-09-11,2011-08-15,2011-07-24,2011-09-01,2011-08-09,2011-07-20,0.35238,0.36752,0.39384,0.34256,0.4446
monture,GR,2000,falling,gcc_50,2018-10-12,2018-09-17,2018-09-07,2018-10-17,2018-09-19,2018-09-09,2018-10-08,2018-09-16,2018-09-06,0.3433,0.35963,0.38903,0.33285,0.44076
monture,GR,2000,falling,gcc_50,2017-09-22,2017-08-09,2017-07-19,2017-09-25,2017-08-22,2017-07-22,2017-09-17,2017-08-05,2017-07-18,0.35037,0.36145,0.38165,0.34303,0.41785
monture,GR,2000,falling,gcc_50,2016-10-05,2016-09-30,2016-09-22,2016-10-07,2016-10-01,2016-09-24,2016-10-02,2016-09-28,2016-09-20,0.34269,0.35056,0.36998,0.33684,0.40203
monture,GR,2000,falling,gcc_50,2015-10-25,2015-08-28,2015-07-23,2015-10-28,2015-10-04,2015-07-28,2015-10-21,2015-08-27,2015-07-21,0.34198,0.35416,0.37427,0.33465,0.41298
monture,GR,2000,falling,gcc_50,2014-09-15,2014-09-06,2014-07-29,2014-09-18,2014-09-08,2014-07-31,2014-09-12,2014-09-03,2014-07-28,0.35009,0.36112,0.38085,0.34281,0.41685
