#
# Transition date estimate for lethbridge
#
# Site: lethbridge
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2020
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:08:36
# Spline RMSE gcc_mean: 0.00174
# Spline RMSE gcc_50: 0.00185
# Spline RMSE gcc_75: 0.00184
# Spline RMSE gcc_90: 0.00193
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
lethbridge,GR,1000,rising,gcc_50,2020-04-26,2020-05-04,2020-05-18,2020-04-25,2020-05-02,2020-05-16,2020-04-29,2020-05-09,2020-05-20,0.32186,0.33204,0.3492,0.31618,0.38174
lethbridge,GR,1000,rising,gcc_mean,2012-05-04,2012-05-21,2012-06-08,2012-05-01,2012-05-18,2012-06-05,2012-05-09,2012-05-26,2012-06-10,0.31499,0.32408,0.34023,0.30944,0.37006
lethbridge,GR,1000,rising,gcc_mean,2013-05-11,2013-05-20,2013-06-02,2013-05-08,2013-05-19,2013-05-30,2013-05-15,2013-05-23,2013-06-03,0.32156,0.33006,0.3475,0.3158,0.37693
lethbridge,GR,1000,rising,gcc_mean,2014-05-05,2014-05-18,2014-05-28,2014-04-29,2014-05-16,2014-05-25,2014-05-11,2014-05-20,2014-05-29,0.32004,0.3293,0.3467,0.31411,0.37728
lethbridge,GR,1000,rising,gcc_mean,2015-04-27,2015-05-17,2015-05-28,2015-04-21,2015-05-12,2015-05-26,2015-05-05,2015-05-21,2015-05-30,0.32049,0.32688,0.33801,0.31632,0.35922
lethbridge,GR,1000,rising,gcc_mean,2016-04-09,2016-04-25,2016-05-15,2016-04-04,2016-04-20,2016-05-10,2016-04-10,2016-05-01,2016-05-18,0.31713,0.32268,0.33275,0.31374,0.35105
lethbridge,GR,1000,rising,gcc_mean,2017-04-26,2017-05-04,2017-05-14,2017-04-24,2017-05-02,2017-05-12,2017-04-29,2017-05-06,2017-05-16,0.3191,0.32832,0.34246,0.31429,0.37052
lethbridge,GR,1000,rising,gcc_mean,2018-05-04,2018-05-10,2018-05-20,2018-05-02,2018-05-09,2018-05-18,2018-05-06,2018-05-12,2018-05-21,0.32313,0.33106,0.34701,0.31745,0.37489
lethbridge,GR,1000,rising,gcc_mean,2019-04-27,2019-05-11,2019-05-21,2019-04-19,2019-05-09,2019-05-18,2019-04-28,2019-05-15,2019-05-23,0.31682,0.3212,0.33084,0.31344,0.34755
lethbridge,GR,1000,rising,gcc_mean,2020-04-26,2020-05-04,2020-05-18,2020-04-25,2020-05-02,2020-05-16,2020-04-29,2020-05-08,2020-05-19,0.32174,0.33224,0.34948,0.31605,0.3812
lethbridge,GR,1000,falling,gcc_90,2020-08-31,2020-08-23,2020-08-09,2020-09-02,2020-08-24,2020-08-12,2020-08-28,2020-08-20,2020-08-07,0.32687,0.33681,0.35517,0.32118,0.38753
lethbridge,GR,1000,falling,gcc_90,2019-08-06,2019-08-02,2019-07-13,2019-10-11,2019-08-04,2019-07-17,2019-08-05,2019-07-29,2019-07-12,0.32515,0.32865,0.33782,0.3224,0.35098
lethbridge,GR,1000,falling,gcc_90,2018-08-14,2018-08-10,2018-07-31,2018-08-16,2018-08-11,2018-08-03,2018-08-12,2018-08-08,2018-07-28,0.3306,0.33865,0.35386,0.325,0.38225
lethbridge,GR,1000,falling,gcc_90,2017-07-29,2017-07-18,2017-07-06,2017-08-01,2017-07-20,2017-07-09,2017-07-25,2017-07-14,2017-07-05,0.32101,0.32991,0.34807,0.31507,0.37783
lethbridge,GR,1000,falling,gcc_90,2016-09-25,2016-09-05,2016-08-27,2016-09-29,2016-09-11,2016-08-30,2016-09-19,2016-09-01,2016-08-24,0.32499,0.32913,0.33739,0.32195,0.35242
lethbridge,GR,1000,falling,gcc_90,2015-09-23,2015-08-31,2015-08-11,2015-09-26,2015-09-15,2015-08-16,2015-09-18,2015-08-25,2015-08-08,0.32965,0.33581,0.34657,0.32593,0.36582
lethbridge,GR,1000,falling,gcc_90,2014-09-22,2014-09-14,2014-08-30,2014-09-27,2014-09-16,2014-09-03,2014-09-18,2014-09-12,2014-08-28,0.33213,0.34108,0.35625,0.32709,0.38404
lethbridge,GR,1000,falling,gcc_90,2013-10-02,2013-09-29,2013-09-09,2013-10-03,2013-09-30,2013-09-12,2013-10-01,2013-09-26,2013-09-07,0.33098,0.3385,0.35535,0.32522,0.38372
lethbridge,GR,1000,falling,gcc_90,2012-09-15,2012-09-08,2012-08-24,2012-09-17,2012-09-10,2012-08-27,2012-09-13,2012-09-04,2012-08-21,0.32094,0.32981,0.34543,0.31532,0.37546
lethbridge,GR,1000,falling,gcc_75,2020-08-31,2020-08-23,2020-08-10,2020-09-02,2020-08-25,2020-08-13,2020-08-28,2020-08-21,2020-08-08,0.32567,0.33536,0.35227,0.31974,0.38341
lethbridge,GR,1000,falling,gcc_75,2019-08-06,2019-08-02,2019-07-13,2019-10-11,2019-08-04,2019-07-17,2019-08-05,2019-07-29,2019-07-12,0.32387,0.32757,0.3364,0.32147,0.349
lethbridge,GR,1000,falling,gcc_75,2018-08-14,2018-08-10,2018-07-31,2018-08-16,2018-08-11,2018-08-03,2018-08-12,2018-08-08,2018-07-29,0.32856,0.33653,0.3523,0.32338,0.37949
lethbridge,GR,1000,falling,gcc_75,2017-07-29,2017-07-18,2017-07-06,2017-08-01,2017-07-21,2017-07-09,2017-07-25,2017-07-15,2017-07-05,0.31947,0.32849,0.34589,0.31354,0.37482
lethbridge,GR,1000,falling,gcc_75,2016-09-25,2016-09-05,2016-08-27,2016-09-28,2016-09-13,2016-08-30,2016-09-19,2016-09-01,2016-08-24,0.32371,0.3283,0.33612,0.3212,0.35044
lethbridge,GR,1000,falling,gcc_75,2015-09-24,2015-09-01,2015-08-13,2015-09-27,2015-09-17,2015-08-17,2015-09-19,2015-08-25,2015-08-10,0.32823,0.33416,0.3441,0.32471,0.36277
lethbridge,GR,1000,falling,gcc_75,2014-09-27,2014-09-16,2014-09-01,2014-09-30,2014-09-17,2014-09-05,2014-09-20,2014-09-13,2014-08-30,0.32913,0.33672,0.35234,0.3239,0.38054
lethbridge,GR,1000,falling,gcc_75,2013-10-04,2013-09-30,2013-09-11,2013-10-05,2013-10-01,2013-09-15,2013-10-02,2013-09-28,2013-09-09,0.32377,0.33519,0.35129,0.32003,0.38109
lethbridge,GR,1000,falling,gcc_75,2012-09-09,2012-09-01,2012-08-19,2012-09-11,2012-09-04,2012-08-22,2012-09-06,2012-08-29,2012-08-16,0.32699,0.33519,0.34784,0.32274,0.37267
lethbridge,GR,1000,falling,gcc_50,2020-09-01,2020-08-24,2020-08-11,2020-09-04,2020-08-26,2020-08-13,2020-08-29,2020-08-22,2020-08-09,0.32345,0.33286,0.34928,0.31733,0.38077
lethbridge,GR,1000,falling,gcc_50,2019-08-07,2019-08-02,2019-07-13,2019-09-04,2019-08-04,2019-07-17,2019-08-06,2019-07-30,2019-07-12,0.32235,0.3264,0.33457,0.31975,0.34676
lethbridge,GR,1000,falling,gcc_50,2018-08-15,2018-08-10,2018-08-01,2018-08-16,2018-08-11,2018-08-04,2018-08-12,2018-08-08,2018-07-30,0.32503,0.33412,0.34913,0.32089,0.37617
lethbridge,GR,1000,falling,gcc_50,2017-07-29,2017-07-18,2017-07-06,2017-08-01,2017-07-21,2017-07-08,2017-07-25,2017-07-15,2017-07-05,0.31788,0.32694,0.34315,0.31217,0.3718
lethbridge,GR,1000,falling,gcc_50,2016-09-25,2016-09-07,2016-08-28,2016-09-29,2016-09-22,2016-08-31,2016-09-21,2016-09-02,2016-08-25,0.32228,0.32626,0.33382,0.31955,0.34761
lethbridge,GR,1000,falling,gcc_50,2015-09-23,2015-08-26,2015-08-12,2015-09-26,2015-09-16,2015-08-15,2015-09-18,2015-08-21,2015-08-09,0.3281,0.33359,0.34285,0.32478,0.36028
lethbridge,GR,1000,falling,gcc_50,2014-09-29,2014-09-17,2014-09-02,2014-10-02,2014-09-19,2014-09-08,2014-09-23,2014-09-14,2014-08-31,0.32645,0.33411,0.34984,0.32075,0.37777
lethbridge,GR,1000,falling,gcc_50,2013-10-03,2013-09-30,2013-09-13,2013-10-04,2013-10-01,2013-09-17,2013-10-02,2013-09-28,2013-09-10,0.32457,0.33338,0.34811,0.31905,0.37707
lethbridge,GR,1000,falling,gcc_50,2012-09-09,2012-09-02,2012-08-20,2012-09-11,2012-09-04,2012-08-23,2012-09-06,2012-08-30,2012-08-17,0.3254,0.33302,0.34546,0.32123,0.36929
lethbridge,GR,1000,falling,gcc_mean,2020-09-01,2020-08-24,2020-08-11,2020-09-03,2020-08-26,2020-08-14,2020-08-30,2020-08-22,2020-08-10,0.32291,0.33264,0.34905,0.31705,0.37963
lethbridge,GR,1000,falling,gcc_mean,2019-08-07,2019-08-02,2019-07-14,2019-09-03,2019-08-04,2019-07-18,2019-08-06,2019-07-30,2019-07-12,0.32192,0.32577,0.33295,0.31936,0.34608
lethbridge,GR,1000,falling,gcc_mean,2018-08-15,2018-08-10,2018-08-01,2018-08-16,2018-08-11,2018-08-04,2018-08-12,2018-08-08,2018-07-31,0.32493,0.334,0.34878,0.32071,0.37482
lethbridge,GR,1000,falling,gcc_mean,2017-07-29,2017-07-18,2017-07-06,2017-07-31,2017-07-20,2017-07-09,2017-07-25,2017-07-15,2017-07-05,0.31698,0.32611,0.34303,0.31186,0.37095
lethbridge,GR,1000,falling,gcc_mean,2016-09-27,2016-09-09,2016-08-29,2016-09-30,2016-09-22,2016-09-01,2016-09-22,2016-09-03,2016-08-27,0.32051,0.32533,0.3332,0.31818,0.34709
lethbridge,GR,1000,falling,gcc_mean,2015-09-25,2015-09-07,2015-08-14,2015-09-28,2015-09-20,2015-08-17,2015-09-21,2015-08-25,2015-08-11,0.32599,0.33177,0.34116,0.32268,0.35911
lethbridge,GR,1000,falling,gcc_mean,2014-09-29,2014-09-16,2014-09-03,2014-10-02,2014-09-18,2014-09-08,2014-09-22,2014-09-14,2014-08-31,0.32641,0.33501,0.34928,0.32136,0.37636
lethbridge,GR,1000,falling,gcc_mean,2013-10-04,2013-10-01,2013-09-15,2013-10-05,2013-10-02,2013-09-19,2013-10-02,2013-09-29,2013-09-12,0.32117,0.33047,0.34693,0.31724,0.37661
lethbridge,GR,1000,falling,gcc_mean,2012-09-08,2012-09-02,2012-08-19,2012-09-10,2012-09-04,2012-08-23,2012-09-06,2012-08-30,2012-08-17,0.32606,0.33295,0.34622,0.32134,0.36945
