#
# Transition date estimate for konza
#
# Site: konza
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2019
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:08:11
# Spline RMSE gcc_mean: 0.00318
# Spline RMSE gcc_50: 0.00332
# Spline RMSE gcc_75: 0.00318
# Spline RMSE gcc_90: 0.00371
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
konza,GR,1000,rising,gcc_mean,2015-04-18,2015-04-23,2015-04-29,2015-04-15,2015-04-22,2015-04-28,2015-04-21,2015-04-25,2015-04-30,0.32527,0.33718,0.36462,0.31638,0.41253
konza,GR,1000,rising,gcc_mean,2016-04-16,2016-05-05,2016-05-13,2016-03-18,2016-05-03,2016-05-11,2016-04-21,2016-05-08,2016-05-15,0.31876,0.33192,0.35467,0.31063,0.39828
konza,GR,1000,rising,gcc_mean,2017-04-15,2017-04-21,2017-05-03,2017-04-13,2017-04-20,2017-05-01,2017-04-17,2017-04-23,2017-05-04,0.31752,0.33261,0.36152,0.30824,0.41167
konza,GR,1000,rising,gcc_mean,2018-04-29,2018-05-02,2018-05-07,2018-04-28,2018-05-01,2018-05-05,2018-04-30,2018-05-03,2018-05-08,0.32308,0.33801,0.37452,0.31184,0.42501
konza,GR,1000,rising,gcc_mean,2019-04-22,2019-04-30,2019-05-10,2018-12-13,2018-12-13,2018-12-13,2019-06-04,2019-06-04,2019-06-04,0.32649,0.3454,0.37984,0.31437,0.44002
konza,GR,1000,falling,gcc_90,2019-09-17,2019-09-06,2019-08-19,2019-09-21,2019-09-08,2019-08-27,2019-09-13,2019-09-03,2019-08-06,0.35614,0.37142,0.40092,0.34554,0.45506
konza,GR,1000,falling,gcc_90,2018-10-17,2018-10-09,2018-09-10,2018-10-19,2018-10-13,2018-09-16,2018-10-15,2018-09-11,2018-09-08,0.32693,0.34135,0.36657,0.31815,0.41138
konza,GR,1000,falling,gcc_90,2017-10-09,2017-09-14,2017-09-01,2017-10-11,2017-09-23,2017-09-04,2017-10-04,2017-09-10,2017-08-30,0.33512,0.34896,0.37274,0.32763,0.41472
konza,GR,1000,falling,gcc_90,2016-09-24,2016-09-11,2016-08-28,2016-10-01,2016-09-14,2016-08-31,2016-09-17,2016-09-07,2016-08-25,0.33456,0.34615,0.3679,0.32674,0.4071
konza,GR,1000,falling,gcc_90,2015-10-03,2015-09-21,2015-09-01,2015-10-05,2015-09-25,2015-09-06,2015-09-28,2015-09-17,2015-08-29,0.3259,0.3415,0.36906,0.31666,0.41983
konza,GR,1000,falling,gcc_90,2014-10-12,2014-10-03,2014-09-11,2014-10-15,2014-10-06,2014-09-15,2014-10-10,2014-09-29,2014-09-07,0.32503,0.34049,0.36675,0.31512,0.41797
konza,GR,1000,falling,gcc_90,2013-10-10,2013-09-24,2013-09-05,2013-10-13,2013-09-25,2013-09-08,2013-09-30,2013-09-21,2013-09-04,0.32287,0.33837,0.37016,0.31166,0.42585
konza,GR,1000,falling,gcc_90,2012-10-09,2012-10-04,2012-09-21,2012-10-11,2012-10-05,2012-09-22,2012-10-06,2012-10-01,2012-09-19,0.32913,0.33982,0.36486,0.32147,0.40519
konza,GR,1000,falling,gcc_75,2019-10-11,2019-09-24,2019-09-01,2019-10-12,2019-09-29,2019-09-03,2019-10-08,2019-09-19,2019-08-30,0.32824,0.34815,0.3803,0.31681,0.44326
konza,GR,1000,falling,gcc_75,2018-10-18,2018-10-10,2018-09-10,2018-10-19,2018-10-13,2018-09-24,2018-10-15,2018-09-11,2018-09-09,0.32277,0.33875,0.36487,0.31579,0.4097
konza,GR,1000,falling,gcc_75,2017-10-09,2017-09-14,2017-09-01,2017-10-11,2017-09-22,2017-09-04,2017-10-05,2017-09-10,2017-08-30,0.33415,0.3468,0.37033,0.32678,0.41055
konza,GR,1000,falling,gcc_75,2016-09-24,2016-09-12,2016-08-29,2016-09-30,2016-09-15,2016-09-01,2016-09-18,2016-09-08,2016-08-27,0.33267,0.34348,0.36455,0.32556,0.40089
konza,GR,1000,falling,gcc_75,2015-10-02,2015-09-20,2015-09-02,2015-10-04,2015-09-24,2015-09-06,2015-09-28,2015-09-17,2015-08-30,0.32675,0.34114,0.36644,0.31742,0.41457
konza,GR,1000,falling,gcc_75,2014-10-12,2014-10-03,2014-09-12,2014-10-15,2014-10-06,2014-09-16,2014-10-10,2014-09-30,2014-09-09,0.3239,0.33888,0.36437,0.3139,0.41431
konza,GR,1000,falling,gcc_75,2013-10-10,2013-09-24,2013-09-05,2013-10-12,2013-09-25,2013-09-08,2013-10-01,2013-09-21,2013-09-04,0.32126,0.33687,0.36794,0.31063,0.42215
konza,GR,1000,falling,gcc_75,2012-10-10,2012-10-04,2012-09-22,2012-10-13,2012-10-06,2012-09-23,2012-10-07,2012-10-02,2012-09-20,0.32633,0.33868,0.36195,0.31799,0.40348
konza,GR,1000,falling,gcc_50,2019-10-12,2019-09-28,2019-09-03,2019-10-14,2019-10-01,2019-09-06,2019-10-09,2019-09-23,2019-09-01,0.32273,0.34151,0.37352,0.31105,0.43543
konza,GR,1000,falling,gcc_50,2018-10-18,2018-10-09,2018-09-08,2018-10-19,2018-10-12,2018-09-09,2018-10-15,2018-09-11,2018-08-04,0.32031,0.33891,0.36594,0.31264,0.41795
konza,GR,1000,falling,gcc_50,2017-10-10,2017-09-15,2017-09-03,2017-10-12,2017-09-27,2017-09-05,2017-10-06,2017-09-11,2017-09-01,0.33064,0.34365,0.3647,0.32326,0.40592
konza,GR,1000,falling,gcc_50,2016-09-28,2016-09-15,2016-08-30,2016-10-02,2016-09-18,2016-09-03,2016-09-23,2016-09-11,2016-08-28,0.32714,0.33891,0.36062,0.32001,0.39873
konza,GR,1000,falling,gcc_50,2015-10-02,2015-09-19,2015-09-02,2015-10-04,2015-09-24,2015-09-06,2015-09-28,2015-09-16,2015-08-30,0.32575,0.34045,0.36497,0.317,0.41087
konza,GR,1000,falling,gcc_50,2014-10-12,2014-10-03,2014-09-12,2014-10-14,2014-10-05,2014-09-16,2014-10-10,2014-09-29,2014-09-09,0.32164,0.33597,0.36279,0.31214,0.41177
konza,GR,1000,falling,gcc_50,2013-09-25,2013-09-17,2013-09-02,2013-09-27,2013-09-20,2013-09-05,2013-09-22,2013-09-13,2013-08-31,0.33315,0.34698,0.37032,0.32539,0.41286
konza,GR,1000,falling,gcc_50,2012-10-11,2012-10-04,2012-09-23,2012-10-15,2012-10-06,2012-09-24,2012-10-08,2012-10-02,2012-09-21,0.3233,0.33578,0.35811,0.31508,0.40018
konza,GR,1000,falling,gcc_mean,2019-10-11,2019-09-25,2019-09-01,2019-10-12,2019-09-28,2019-09-04,2019-10-08,2019-09-20,2019-08-31,0.32307,0.34224,0.37535,0.31211,0.43559
konza,GR,1000,falling,gcc_mean,2018-10-18,2018-10-09,2018-09-08,2018-10-19,2018-10-12,2018-09-09,2018-10-16,2018-09-11,2018-08-04,0.32029,0.33805,0.36565,0.31158,0.41864
konza,GR,1000,falling,gcc_mean,2017-10-08,2017-09-14,2017-09-01,2017-10-10,2017-09-23,2017-09-04,2017-10-03,2017-09-10,2017-08-30,0.33213,0.34468,0.36692,0.32482,0.40653
konza,GR,1000,falling,gcc_mean,2016-10-05,2016-09-29,2016-09-04,2016-10-10,2016-10-03,2016-09-07,2016-10-03,2016-09-25,2016-09-02,0.31102,0.326,0.35181,0.30101,0.40206
konza,GR,1000,falling,gcc_mean,2015-10-02,2015-09-20,2015-09-02,2015-10-04,2015-09-24,2015-09-06,2015-09-28,2015-09-16,2015-08-29,0.32505,0.33853,0.36329,0.31629,0.40999
konza,GR,1000,falling,gcc_mean,2014-10-12,2014-10-03,2014-09-12,2014-10-14,2014-10-05,2014-09-16,2014-10-09,2014-09-30,2014-09-09,0.32074,0.3359,0.36161,0.31164,0.41082
konza,GR,1000,falling,gcc_mean,2013-09-25,2013-09-18,2013-09-01,2013-09-28,2013-09-20,2013-09-04,2013-09-23,2013-09-14,2013-08-30,0.3326,0.34586,0.37164,0.32341,0.41721
konza,GR,1000,falling,gcc_mean,2012-10-12,2012-10-05,2012-09-23,2012-10-15,2012-10-06,2012-09-24,2012-10-08,2012-10-02,2012-09-22,0.32176,0.33338,0.35748,0.31462,0.39747
