#
# Transition date estimate for srm
#
# Site: srm
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2018
# Year max: 2020
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:12:34
# Spline RMSE gcc_mean: 0.0011
# Spline RMSE gcc_50: 0.00117
# Spline RMSE gcc_75: 0.00083
# Spline RMSE gcc_90: 0.00084
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
srm,GR,1000,rising,gcc_90,2019-03-25,2019-04-01,2019-04-09,2019-03-19,2019-03-31,2019-04-06,2019-03-30,2019-04-04,2019-04-10,0.32328,0.32593,0.33234,0.32117,0.34241
srm,GR,1000,rising,gcc_75,2019-03-23,2019-04-01,2019-04-08,2019-03-17,2019-03-30,2019-04-06,2019-03-29,2019-04-03,2019-04-10,0.32231,0.32523,0.33036,0.3205,0.33975
srm,GR,1000,falling,gcc_90,2020-08-12,2020-08-05,2020-06-05,2020-08-13,2020-08-06,2020-06-06,2020-08-09,2020-08-02,2020-05-29,0.32434,0.3276,0.33272,0.32274,0.34258
srm,GR,1000,falling,gcc_90,2018-10-12,2018-09-16,2018-08-30,2018-10-14,2018-09-18,2018-09-01,2018-10-09,2018-09-14,2018-08-29,0.33046,0.33677,0.34859,0.32647,0.36873
srm,GR,1000,falling,gcc_75,2020-08-07,2020-06-25,2020-05-16,2020-08-08,2020-06-26,2020-05-17,2020-08-04,2020-06-24,2020-05-12,0.32387,0.32674,0.33147,0.3221,0.34084
srm,GR,1000,falling,gcc_75,2018-10-13,2018-09-18,2018-08-31,2018-10-29,2018-09-20,2018-09-02,2018-10-11,2018-09-15,2018-08-30,0.32868,0.3346,0.34534,0.32466,0.36594
srm,GR,1000,falling,gcc_50,2020-08-28,2020-08-12,2020-07-21,2020-09-06,2020-08-15,2020-07-22,2020-08-18,2020-08-08,2020-06-08,0.31646,0.3197,0.32525,0.31438,0.336
srm,GR,1000,falling,gcc_mean,2020-08-28,2020-08-13,2020-07-19,2020-09-03,2020-08-14,2020-07-20,2020-08-21,2020-08-10,2020-06-13,0.31673,0.32001,0.32561,0.31461,0.33658
