#
# Transition date estimate for vaira
#
# Site: vaira
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2020
# Final Processing Date: 2021-09-01
# Final Processing Time: 15:45:36
# Spline RMSE gcc_mean: 0.0021
# Spline RMSE gcc_50: 0.00218
# Spline RMSE gcc_75: 0.00202
# Spline RMSE gcc_90: 0.00211
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
vaira,GR,1000,rising,gcc_50,2020-01-15,2020-02-12,2020-03-11,2020-01-09,2020-01-24,2020-03-08,2020-01-20,2020-02-13,2020-03-12,0.31131,0.32331,0.34491,0.30391,0.38177
vaira,GR,1000,rising,gcc_mean,2012-02-29,2012-03-03,2012-03-07,2012-02-13,2012-03-02,2012-03-02,2012-03-01,2012-03-20,2012-03-20,0.31137,0.32182,0.34742,0.30577,0.3798
vaira,GR,1000,rising,gcc_mean,2012-11-19,2012-12-01,2012-12-19,2012-11-15,2012-11-27,2012-12-18,2012-11-24,2012-12-05,2013-02-28,0.31161,0.31966,0.33332,0.30652,0.35974
vaira,GR,1000,rising,gcc_mean,2014-02-18,2014-02-25,2014-03-05,2014-02-17,2014-02-24,2014-03-03,2014-02-21,2014-02-26,2014-03-06,0.31556,0.32978,0.35405,0.30834,0.39569
vaira,GR,1000,rising,gcc_mean,2014-11-13,2014-11-25,2014-12-07,2014-11-07,2014-11-23,2014-12-06,2014-11-18,2014-11-28,2014-12-08,0.30727,0.31615,0.3348,0.30095,0.36559
vaira,GR,1000,rising,gcc_mean,2016-01-08,2016-01-15,2016-01-25,2016-01-05,2016-01-14,2016-01-23,2016-01-09,2016-01-17,2016-01-27,0.31446,0.32514,0.34611,0.30756,0.38328
vaira,GR,1000,rising,gcc_mean,2016-10-22,2016-10-27,2016-11-17,2016-10-20,2016-10-26,2016-11-16,2016-10-24,2016-10-30,2016-11-18,0.30853,0.31804,0.33882,0.30154,0.37387
vaira,GR,1000,rising,gcc_mean,2018-01-05,2018-01-10,2018-02-13,2018-01-04,2018-01-09,2018-01-17,2018-01-08,2018-01-13,2018-02-22,0.31162,0.32219,0.34117,0.306,0.37613
vaira,GR,1000,rising,gcc_mean,2018-11-29,2019-01-10,2019-02-05,2018-11-27,2019-01-08,2019-02-04,2018-12-02,2019-01-13,2019-02-09,0.30794,0.32028,0.34274,0.29965,0.38537
vaira,GR,1000,rising,gcc_mean,2020-01-12,2020-01-25,2020-03-10,2020-01-05,2020-01-23,2020-03-08,2020-01-18,2020-01-28,2020-03-11,0.30966,0.32139,0.34205,0.30211,0.37947
