#
# Transition date estimate for butte
#
# Site: butte
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2009
# Year max: 2019
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:05:01
# Spline RMSE gcc_mean: 0.00168
# Spline RMSE gcc_50: 0.00192
# Spline RMSE gcc_75: 0.00167
# Spline RMSE gcc_90: 0.00177
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
butte,GR,1000,falling,gcc_75,2019-10-03,2019-09-18,2019-08-21,2019-10-10,2019-09-20,2019-08-25,2019-09-28,2019-09-14,2019-08-19,0.36112,0.36918,0.38408,0.35558,0.4121
butte,GR,1000,falling,gcc_75,2018-10-01,2018-09-16,2018-08-25,2018-10-07,2018-09-18,2018-08-28,2018-09-26,2018-09-13,2018-08-23,0.35941,0.36833,0.38413,0.35353,0.4142
butte,GR,1000,falling,gcc_75,2017-10-07,2017-09-10,2017-08-12,2017-10-27,2017-09-14,2017-08-16,2017-09-27,2017-09-05,2017-08-09,0.35862,0.36487,0.37659,0.35428,0.3983
butte,GR,1000,falling,gcc_75,2016-08-30,2016-08-19,2016-07-13,2016-09-02,2016-08-21,2016-07-17,2016-08-26,2016-08-15,2016-07-10,0.36312,0.37089,0.38499,0.35825,0.4116
butte,GR,1000,falling,gcc_75,2015-09-27,2015-09-03,2015-08-11,2015-10-03,2015-09-07,2015-08-14,2015-09-21,2015-08-30,2015-08-09,0.3629,0.37168,0.38648,0.35715,0.4155
butte,GR,1000,falling,gcc_75,2014-10-16,2014-09-15,2014-09-02,2014-10-21,2014-09-17,2014-09-04,2014-10-11,2014-09-13,2014-09-01,0.35983,0.36921,0.38606,0.35359,0.4166
butte,GR,1000,falling,gcc_75,2013-10-05,2013-09-26,2013-09-11,2013-10-08,2013-09-28,2013-09-15,2013-10-02,2013-09-24,2013-09-07,0.36187,0.37033,0.3854,0.35628,0.4138
butte,GR,1000,falling,gcc_75,2012-10-09,2012-09-15,2012-08-30,2012-10-12,2012-09-19,2012-09-01,2012-10-04,2012-09-12,2012-08-29,0.36013,0.36864,0.38369,0.35478,0.4112
butte,GR,1000,falling,gcc_75,2011-09-27,2011-09-14,2011-08-30,2011-09-30,2011-09-16,2011-09-02,2011-09-23,2011-09-11,2011-08-29,0.36149,0.36965,0.38485,0.35636,0.41198
butte,GR,1000,falling,gcc_75,2010-10-04,2010-09-14,2010-09-01,2010-10-10,2010-09-17,2010-09-03,2010-09-29,2010-09-10,2010-08-31,0.36167,0.36943,0.38343,0.35634,0.41047
butte,GR,1000,falling,gcc_75,2009-09-29,2009-09-14,2009-08-16,2009-10-02,2009-09-15,2009-08-18,2009-09-25,2009-09-11,2009-08-14,0.35887,0.36666,0.3819,0.35333,0.41011
butte,GR,1000,falling,gcc_50,2019-09-29,2019-09-17,2019-08-21,2019-10-02,2019-09-20,2019-08-26,2019-09-25,2019-09-14,2019-08-19,0.3604,0.36824,0.38127,0.35588,0.40594
butte,GR,1000,falling,gcc_50,2018-10-01,2018-09-16,2018-08-24,2018-10-07,2018-09-18,2018-08-27,2018-09-26,2018-09-13,2018-08-21,0.35753,0.36583,0.38056,0.35203,0.40888
butte,GR,1000,falling,gcc_50,2017-09-28,2017-09-07,2017-08-13,2017-10-26,2017-09-11,2017-08-17,2017-09-19,2017-09-02,2017-08-10,0.35688,0.36306,0.37371,0.3529,0.39362
butte,GR,1000,falling,gcc_50,2016-08-29,2016-08-18,2016-07-14,2016-09-01,2016-08-20,2016-07-18,2016-08-25,2016-08-14,2016-07-11,0.36147,0.36891,0.38157,0.35684,0.40627
butte,GR,1000,falling,gcc_50,2015-09-28,2015-09-06,2015-08-12,2015-10-05,2015-09-09,2015-08-16,2015-09-22,2015-09-02,2015-08-10,0.36054,0.36855,0.38272,0.35517,0.40901
butte,GR,1000,falling,gcc_50,2014-10-16,2014-09-14,2014-09-01,2014-10-21,2014-09-16,2014-09-03,2014-10-10,2014-09-12,2014-08-30,0.35779,0.36683,0.38201,0.35201,0.41132
butte,GR,1000,falling,gcc_50,2013-10-02,2013-09-24,2013-09-13,2013-10-09,2013-09-26,2013-09-16,2013-09-29,2013-09-22,2013-09-11,0.35947,0.36753,0.38145,0.35438,0.40717
butte,GR,1000,falling,gcc_50,2012-10-09,2012-09-14,2012-08-29,2012-10-14,2012-09-18,2012-08-31,2012-10-04,2012-09-11,2012-08-27,0.35866,0.36661,0.38031,0.35354,0.40602
butte,GR,1000,falling,gcc_50,2011-09-29,2011-09-16,2011-09-01,2011-10-03,2011-09-18,2011-09-04,2011-09-25,2011-09-13,2011-08-30,0.35907,0.36646,0.38056,0.35401,0.40581
butte,GR,1000,falling,gcc_50,2010-10-06,2010-09-16,2010-09-02,2010-10-11,2010-09-22,2010-09-04,2010-10-02,2010-09-12,2010-08-31,0.3593,0.36697,0.3797,0.35428,0.40509
butte,GR,1000,falling,gcc_50,2009-09-29,2009-09-15,2009-08-29,2009-10-02,2009-09-17,2009-09-02,2009-09-24,2009-09-12,2009-08-16,0.3566,0.36446,0.37814,0.3518,0.40444
butte,GR,1000,falling,gcc_mean,2019-09-30,2019-09-17,2019-08-21,2019-10-04,2019-09-19,2019-08-25,2019-09-27,2019-09-13,2019-08-18,0.35874,0.36595,0.37939,0.35359,0.40512
butte,GR,1000,falling,gcc_mean,2018-10-01,2018-09-15,2018-08-25,2018-10-06,2018-09-17,2018-08-28,2018-09-26,2018-09-12,2018-08-22,0.35689,0.36509,0.37929,0.35156,0.40698
butte,GR,1000,falling,gcc_mean,2017-09-28,2017-08-30,2017-08-09,2017-10-06,2017-09-02,2017-08-13,2017-09-13,2017-08-26,2017-08-07,0.35659,0.36263,0.3732,0.35259,0.39296
butte,GR,1000,falling,gcc_mean,2016-08-28,2016-08-19,2016-07-14,2016-08-30,2016-08-20,2016-07-20,2016-08-24,2016-08-15,2016-07-11,0.35988,0.36682,0.37967,0.35547,0.40351
butte,GR,1000,falling,gcc_mean,2015-10-01,2015-09-08,2015-08-14,2015-10-10,2015-09-10,2015-08-17,2015-09-22,2015-09-04,2015-08-12,0.35608,0.36418,0.37941,0.35046,0.40763
butte,GR,1000,falling,gcc_mean,2014-09-27,2014-09-12,2014-08-31,2014-10-09,2014-09-13,2014-09-02,2014-09-19,2014-09-09,2014-08-30,0.35971,0.36712,0.38277,0.35423,0.41023
butte,GR,1000,falling,gcc_mean,2013-10-03,2013-09-25,2013-09-11,2013-10-09,2013-09-26,2013-09-15,2013-09-30,2013-09-23,2013-09-05,0.35742,0.36529,0.37992,0.35208,0.40725
butte,GR,1000,falling,gcc_mean,2012-10-07,2012-09-12,2012-08-29,2012-10-11,2012-09-15,2012-08-31,2012-10-02,2012-09-09,2012-08-27,0.35825,0.36587,0.37896,0.35333,0.40448
butte,GR,1000,falling,gcc_mean,2011-09-23,2011-09-12,2011-08-31,2011-09-27,2011-09-14,2011-09-03,2011-09-19,2011-09-10,2011-08-30,0.35804,0.36581,0.37937,0.3531,0.40415
butte,GR,1000,falling,gcc_mean,2010-10-04,2010-09-13,2010-09-01,2010-10-07,2010-09-15,2010-09-04,2010-09-30,2010-09-10,2010-08-31,0.35791,0.36536,0.37984,0.35313,0.40423
butte,GR,1000,falling,gcc_mean,2009-09-20,2009-09-11,2009-08-16,2009-09-24,2009-09-12,2009-08-19,2009-09-16,2009-09-09,2009-08-15,0.35641,0.36416,0.37773,0.35191,0.40233
