site,long,lat,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366
ahwahnee,-119.5816,37.7467,2012,12.55039978,12.40769958,12.26679993,12.18999958,12.06299973,11.95979977,11.86019993,11.75589943,11.66749954,11.56879997,11.48079967,11.39690018,11.3175993,11.20440006,11.06969929,10.99030018,10.95539951,10.90139961,10.80560017,10.68869972,29.22599983,29.17560005,39.33269882,38.59059906,35.56049728,38.0428009,30.04339981,28.1901989,27.39569855,25.61839867,26.38689995,26.04099846,25.78289986,25.4552002,25.25989914,25.06419945,24.88399887,24.52229881,24.84249878,24.44569969,24.24860001,23.86489868,23.80999947,23.66699982,23.6330986,25.87469864,25.8348999,27.05719948,29.50469971,31.82209969,31.56209946,29.63289833,28.53339958,27.66039848,27.0739994,26.55919838,26.14379883,25.81139946,25.69799995,25.59199905,25.49600029,25.42719841,28.96239853,28.11319923,27.45619965,26.87679863,26.87789917,27.01009941,26.63729858,26.2682991,25.82419968,25.64169884,25.32379913,25.37999916,25.31749916,25.37290001,32.90060043,34.61689758,34.56139755,34.66679764,40.63489914,31.92709923,29.94939995,28.89379883,28.60899925,30.06509972,29.75769997,28.94779968,28.39349937,27.87579918,27.32069969,31.08349991,30.14679909,29.04449844,28.28039932,27.78409958,27.47089958,27.18939972,26.5522995,26.0019989,25.43019867,28.62779999,28.93239975,29.80629921,30.30929947,34.89619827,32.00519943,29.88849831,28.94879913,28.28949928,27.70969963,27.14309883,26.58029938,25.94199944,25.49779892,25.98950005,28.10489845,28.73419952,27.9924984,27.38829994,26.73069954,26.10069847,25.5970993,25.00479889,24.58209991,24.16279984,23.93389893,23.7587986,23.29129982,23.3076992,22.97270012,22.75580025,22.80739975,22.70459938,22.38220024,22.0340004,21.93379974,21.72729874,21.37299919,21.36240005,21.43849945,21.29119873,20.93400002,20.5060997,20.18919945,19.9144001,21.09939957,21.28730011,20.99489975,20.46789932,20.29249954,20.26849937,20.30999947,20.08769989,19.82320023,19.59700012,23.09669876,22.3212986,21.56839943,20.81739998,19.95189857,19.25009918,19.10789871,18.75119972,18.30550003,18.46349907,18.29679871,18.37339973,18.33460045,18.01980019,17.47879982,17.1814003,17.25209999,16.75219917,16.28349876,15.92490005,15.46339989,15.09689999,14.93789959,14.67539978,14.34509945,14.19219971,14.0590992,14.1371994,14.18359947,14.15429974,14.03579998,13.69219971,13.49839973,13.63239956,13.73810005,13.91230011,13.86269951,13.85979939,13.86859989,13.60989952,13.4489994,13.31699944,12.73309994,12.23919964,11.88269997,11.62069988,11.56029987,11.55019951,11.92319965,11.55039978,11.11709976,10.94849968,10.73499966,10.62989998,10.50059986,10.35619926,10.34229946,10.36629963,10.41629982,10.35149956,10.54209995,10.65409946,10.5927,10.55410004,10.49199963,10.45679951,10.37519932,10.26949978,10.30620003,10.28879929,10.29780006,10.1680994,10.03419971,10.03380013,10.07269955,10.00169945,9.803599358,9.604899406,9.328700066,9.084300041,8.940699577,8.788000107,8.58619976,8.181799889,7.888999939,7.645899773,7.532099724,7.346599579,7.112799644,6.908699989,6.759299755,6.653699875,6.554199696,6.488999844,6.422899723,6.411799908,6.400799751,6.358999729,6.259199619,6.186399937,6.10199976,6.023900032,5.942399979,5.881799698,5.844099998,5.776400089,5.724899769,5.717400074,5.725999832,5.760900021,5.746399879,5.742799759,5.676699638,5.633599758,5.608399868,5.60739994,5.60010004,5.598599911,5.592499733,5.585299969,5.543600082,5.489500046,5.462100029,5.430599689,5.430699825,5.414700031,5.427099705,5.479499817,5.498899937,6.137399673,6.095399857,6.031899929,5.984399796,5.929800034,5.915299892,5.872999668,5.828099728,5.792200089,5.785699844,12.37699986,15.90170002,16.85470009,16.62479973,16.1765995,15.55270004,15.13700008,14.7173996,14.33959961,13.88560009,13.29710007,13.0838995,12.75599957,12.4133997,12.05419922,11.70090008,11.40159988,11.05350018,10.94469929,10.94009972,10.93620014,15.07450008,14.83899975,14.59179974,14.33710003,14.1925993,18.37369919,27.8368988,26.52629852,25.48279953,25.28879929,24.77019882,24.230299,23.77099991,23.39069939,23.01259995,22.60579872,22.11969948,26.04019928,32.85409927,28.89079857,32.39859772,37.43460083,30.25159836,28.9503994,31.02610016,29.0658989,28.44189835,27.96509933,27.55039978,27.21629906,26.65169907,27.11359978,27.09679985,27.03409958,26.98189926,28.98759842,40.73040009,40.70859909,32.32519913,32.19469833,32.05739975,32.0182991,31.99309921,31.98989868,33.29459763,33.29190063,33.29019928,33.28499985,33.28160095,33.27499771
bozeman,-110.777778,45.783056,2012,37.16320038,37.14289856,30.80519867,30.91720009,31.15740013,31.22939873,31.1882,31.12709999,31.07709885,31.25999832,31.0807991,31.02569962,30.98479843,30.95479965,31.0080986,30.94949913,30.92019844,30.86619949,30.85599899,31.56869888,31.82439995,32.60279846,32.58469772,32.56739807,32.51490021,32.44440079,32.2826004,32.14780045,32.03170013,30.50319862,33.59489822,33.26340103,33.34289932,33.33839798,33.32709885,33.30659866,33.30239868,33.27909851,33.24250031,33.21849823,33.20059967,33.19689941,33.18359756,33.17419815,33.13229752,33.09469986,33.05569839,33.03239822,33.01350021,32.99729919,32.96289825,32.92569733,33.36459732,39.3667984,39.20199966,39.11359787,38.90859985,38.87059784,38.85879898,38.83119965,38.77599716,38.73199844,38.68000031,37.13159943,37.88019943,40.24639893,40.1106987,39.99489975,42.03889847,38.16189957,35.83379745,35.08729935,31.63579941,31.12080002,30.97429848,30.13689995,30.08860016,29.47369957,33.89500046,30.81799889,32.69490051,31.4238987,30.44859886,29.64419937,28.99059868,28.17869949,29.02489853,28.33819962,28.31829834,27.58939934,26.97830009,27.38990021,27.97079849,27.81409836,27.04519844,26.22249985,26.41090012,27.47659874,29.3362999,28.09479904,27.33739853,26.32779884,27.73799896,27.09669876,26.9068985,26.08499908,26.75639915,27.56209946,28.29519844,28.5862999,28.1704998,27.76070023,27.02109909,26.07639885,25.22259903,24.68149948,24.06809998,24.90539932,25.42689896,27.6019001,26.77149963,27.73110008,27.417099,26.54239845,27.09649849,28.20279884,27.67869949,27.0067997,26.16090012,25.08370018,25.66469955,24.9109993,24.17779922,23.25819969,22.05819893,21.23799896,20.59300041,20.79769897,23.6882,23.24880028,22.31769943,21.76159859,21.87959862,23.09569931,23.40439987,23.2343998,24.2737999,25.93289948,27.62529945,27.03030014,27.20209885,26.11170006,26.07079887,25.22609901,24.47039986,24.09619904,22.72309875,22.60610008,22.41399956,21.29579926,20.84070015,22.56690025,25.67669868,24.51919937,24.7390995,23.20269966,21.93439865,20.60859871,19.30099869,17.71819878,17.62919998,17.2446003,16.46809959,15.87379932,15.24510002,14.81369972,14.49860001,14.15049934,13.38910007,12.95459938,13.13309956,13.01379967,13.32229996,13.27880001,13.36119938,12.91989994,12.95020008,13.11940002,13.16799927,13.01719952,13.15409946,13.33229923,12.98829937,13.30139923,13.33659935,13.01789951,13.01939964,13.34819984,12.96749973,12.44320011,12.14509964,11.9982996,11.71789932,11.51659966,11.50559998,11.25279999,10.97309971,10.72529984,10.78059959,11.45309925,11.4605999,11.45940018,11.2614994,11.01830006,10.77709961,10.81629944,10.41569996,11.40530014,11.20629978,10.83889961,10.53199959,10.30639935,10.35599995,10.92149925,10.63259983,10.62160015,10.26819992,10.02489948,9.880599976,9.858599663,9.755099297,9.687299728,9.736399651,9.724100113,9.933499336,9.681900024,9.453499794,9.431200027,9.317399979,9.274600029,9.158599854,8.964300156,8.881699562,8.980999947,9.200799942,9.247900009,9.07049942,8.925700188,8.819799423,8.80340004,8.891699791,8.897399902,8.908800125,8.785399437,8.619199753,8.569600105,8.568399429,8.640699387,8.524799347,8.459400177,8.511300087,8.564399719,8.550499916,8.618999481,8.590799332,8.718500137,8.786399841,8.869199753,8.955900192,9.039199829,9.552399635,9.538599968,9.460100174,9.46420002,9.369299889,9.278100014,11.50599957,11.69509983,11.83809948,14.27779961,14.06669998,13.54269981,13.05989933,12.74349976,12.45169926,12.29099941,12.00099945,11.8902998,11.76679993,12.20020008,14.13609982,13.64979935,13.26809978,14.25619984,13.75929928,13.47539997,15.58889961,15.93229961,16.05599976,16.00619888,16.14629936,16.88339996,19.53499985,18.60199928,18.35759926,17.94829941,17.92070007,17.76879883,17.36619949,17.1317997,16.51370049,16.18159866,17.61429977,17.79430008,17.77929878,17.72819901,17.64570045,17.5734005,19.59259987,20.6738987,19.97259903,19.69689941,19.41849899,19.57749939,19.44999886,19.06079865,23.59659958,22.35109901,20.7262001,20.40589905,20.33659935,20.23219872,21.46049881,21.79699898,21.65250015,23.09799957,22.5170002,23.27699852,23.02120018,23.56480026,23.90530014,23.78509903,23.61870003,23.52429962,23.34159851,23.24510002,23.18129921,23.19439888,23.17199898,23.16289902,23.15629959,23.13080025,23.05279922,23.01259995,22.99639893,22.96509933,22.94379997,22.91670036,22.90509987,22.89709854,22.88739967,22.8830986,22.87259865,22.85140038,22.84399986,22.83899879
bullshoals,-93.06663,36.562833,2012,35.33599854,35.06290054,34.93399811,34.88279724,34.87179947,34.80220032,34.76099777,34.89509964,34.93549728,34.74720001,36.83760071,35.895298,35.36399841,35.58919907,35.27289963,35.10070038,35.03860092,34.87979889,34.77679825,34.6894989,34.73320007,34.68600082,34.54229736,34.25379944,41.15169907,37.84600067,37.31139755,36.68059921,36.2356987,34.8512001,35.95729828,36.05459976,35.81409836,36.21519852,38.10950089,37.10339737,36.67200089,36.34629822,36.26889801,36.21609879,36.32939911,35.83609772,35.86039734,35.7942009,38.38349915,38.35149765,37.41650009,36.79879761,36.43829727,36.17250061,35.91090012,36.41209793,35.93740082,35.65639877,35.44919968,35.30719757,35.13100052,34.97060013,35.03879929,35.832798,35.01279831,34.83200073,34.5583992,34.28839874,34.12339783,33.93999863,33.72509766,36.16690063,35.91009903,34.96509933,36.24020004,36.33129883,35.17499924,34.58720016,34.27429962,34.16489792,33.95100021,33.77930069,33.62619781,37.38679886,39.65969849,38.14389801,38.41899872,37.23939896,36.79219818,36.65390015,36.47290039,36.31100082,36.20549774,36.01659775,35.92630005,35.77309799,35.58760071,35.54129791,35.34359741,35.18009949,34.93330002,34.71099854,35.26749802,34.71080017,35.13019943,34.5053978,34.26679993,33.93989944,33.77489853,33.41859818,36.63639832,35.09249878,34.29359818,33.84869766,34.27689743,33.85350037,33.32909775,33.06520081,32.76819992,32.33670044,32.35289764,32.27019882,31.97169876,31.84589958,34.21870041,35.05909729,33.48270035,32.73279953,32.24449921,32.05479813,31.83869934,35.08200073,33.46009827,32.42129898,31.8022995,31.45499992,31.4265995,30.99899864,30.64219856,30.4571991,30.33860016,30.30729866,30.2465992,29.91919899,29.76889992,29.5447998,29.06199837,28.66209984,28.12279892,28.10400009,27.99059868,27.81609917,27.48929977,29.07909966,28.87969971,29.57889938,28.32119942,27.5692997,28.09519958,29.49300003,28.82229996,27.99650002,27.57959938,27.2670002,27.00709915,26.48769951,30.20229912,29.62639999,28.95669937,28.2098999,27.43919945,26.93659973,26.4849987,25.85499954,25.19239998,24.63979912,24.60569954,24.43299866,24.34989929,24.22169876,24.30259895,23.61450005,23.15229988,22.4897995,21.95789909,21.51859856,21.33510017,21.10199928,20.79879951,20.32069969,20.1590004,20.24740028,20.54879951,22.1507988,29.35009956,28.08989906,27.21629906,26.35419846,25.71419907,30.22109985,28.88819885,27.79299927,26.69869995,25.72639847,24.64349937,26.72229958,25.36590004,24.42539978,23.70559883,22.96080017,22.09790039,21.2269001,24.22060013,23.69389915,22.39259911,20.79380035,20.65909958,21.60149956,24.34669876,23.48670006,22.57329941,27.09809875,26.08709908,25.39729881,24.65679932,26.82799911,25.3647995,24.77669907,24.3885994,23.79520035,22.69059944,22.00650024,21.52299881,24.1201992,23.29590034,22.86089897,22.79800034,22.24409866,21.96069908,21.30669975,20.44949913,19.7519989,21.75580025,24.80979919,23.79940033,22.43869972,21.50249863,27.10979843,27.42879868,26.12709999,25.39529991,24.72249985,24.34140015,23.95459938,26.45489883,28.11499977,26.83440018,25.91259956,25.31040001,24.54959869,24.00119972,23.54789925,28.17599869,29.17939949,28.1257,27.23079872,25.77769852,24.71979904,24.16759872,23.36569977,22.77599907,21.96679878,20.98469925,20.42079926,20.90839958,21.50819969,21.26409912,20.47220039,19.78050041,18.98209953,18.69960022,18.21909904,21.27169991,20.96019936,20.17469978,19.42989922,18.64629936,17.78429985,18.34449959,28.63739967,27.96099854,31.52789879,29.2723999,27.94579887,26.74809837,26.47939873,24.74169922,24.15539932,23.29450035,22.5481987,21.8776989,21.22109985,20.64319992,22.63979912,21.90309906,21.24419975,20.66539955,20.30920029,19.9095993,19.41469955,19.03509903,18.67039871,18.29419899,18.87579918,18.68089867,18.18159866,17.71509933,17.31349945,17.02569962,16.60980034,22.96969986,22.34140015,21.74860001,21.27069855,20.79500008,20.24569893,19.71609879,20.92790031,20.8939991,20.35680008,19.88139915,20.81669998,20.23340034,19.70429993,19.22459984,18.7826004,18.48049927,18.0481987,17.52289963,17.30999947,17.10499954,16.95219994,21.91959953,21.66959953,21.15250015,20.79229927,20.5250988,23.90269852,23.27680016,22.96589851,22.55410004,22.02159882,21.48559952,22.12369919,21.54909897,21.08679962,20.68079948,20.27980042,22.76519966,22.16589928,21.77419853,21.2798996,21.0795002,20.76749992,20.36019897,20.17510033,19.95819855,19.96819878,19.87039948,23.82699966
butte,-112.47964,45.95304,2012,14.18959999,14.1796999,14.22439957,14.26279926,14.24139977,14.20779991,14.20259953,14.19909954,14.18909931,14.14960003,14.12639999,14.11769962,14.10879993,14.08920002,14.28169918,14.2390995,14.21299934,14.18540001,14.19839954,16.18630028,15.67000008,17.37479973,17.35509872,17.30979919,17.31649971,17.31959915,17.2553997,17.20619965,17.14209938,12.95359993,17.29089928,17.27059937,17.2132988,17.19439888,17.17669868,17.15460014,17.23600006,17.22389984,17.20809937,17.18649864,17.42939949,17.42650032,17.45319939,17.45179939,17.4218998,17.36590004,17.31410027,17.27479935,17.52869987,17.52129936,17.45969963,17.39290047,17.94619942,17.67000008,17.53079987,17.45919991,17.31099892,17.23620033,17.19639969,17.13360023,17.02560043,16.93840027,16.88159943,18.61559868,18.32499886,17.90559959,17.7954998,17.69809914,19.10050011,18.66670036,18.79299927,18.28089905,18.47979927,17.99600029,17.97029877,18.92809868,18.92539978,19.62010002,20.67980003,20.46520042,21.88129997,21.05830002,20.63259888,20.6697998,20.2465992,20.08749962,19.45769882,18.89500046,18.38389969,17.8477993,18.29030037,18.64990044,18.53879929,18.48049927,17.9571991,17.63769913,17.46929932,20.20459938,21.14429855,21.24759865,20.42459869,19.26299858,19.36359978,18.61190033,17.90289879,17.15060043,16.69960022,16.66769981,17.03839874,16.66469955,16.15769958,16.0095005,15.12509918,14.85159969,14.80819988,14.03189945,13.84009933,13.86699963,13.92689991,13.76349926,13.22509956,13.45909977,14.40429974,13.80799961,13.0692997,13.76599979,13.3427,12.78439999,12.07289982,11.26849937,10.53749943,10.08139992,11.04419994,10.34299946,9.67179966,9.278800011,8.866600037,8.567299843,8.426599503,8.313599586,8.177700043,9.78319931,9.969200134,9.500499725,9.318799973,10.99919987,13.18900013,15.62809944,16.27089882,15.41829967,14.01089954,13.07889938,14.12839985,13.16129971,12.36079979,11.20419979,10.14149952,10.48689938,9.961999893,11.81260014,11.01669979,10.30289936,10.09189987,9.600799561,11.07989979,10.37389946,9.653599739,9.192599297,8.821000099,8.589399338,8.437999725,8.391799927,8.306499481,8.17939949,8.037899971,7.81289959,7.542599678,7.246500015,7.557099819,7.444200039,7.344299793,7.22179985,7.136699677,8.691599846,8.369199753,8.099100113,7.952600002,7.855399609,7.744799614,10.12360001,10.45249939,9.942699432,9.361100197,9.707799911,9.310199738,8.981100082,10.40740013,9.738599777,10.15390015,9.418399811,8.89869976,8.592700005,8.25549984,8.034999847,7.855999947,7.65599966,7.521100044,7.401299953,7.294199944,7.180299759,7.105399609,6.987400055,6.803899765,6.710299969,6.628299713,6.547499657,6.525300026,6.504499912,6.376699924,6.353299618,6.260799885,6.107199669,6.108799934,6.177499771,6.179800034,6.171199799,6.105799675,6.034499645,6.074999809,6.096999645,6.065499783,6.019299984,6.013199806,5.980899811,6.295899868,6.252299786,6.191899776,6.148799896,6.098999977,6.122600079,6.090600014,5.941099644,5.915299892,5.889800072,5.888000011,5.900699615,5.849699974,5.848099709,5.86619997,7.885799885,7.674899578,8.043000221,7.787199974,7.804599762,7.612799644,7.524799824,7.446799755,7.603099823,7.422399998,7.248999596,7.181699753,7.087599754,6.957699776,6.853399754,6.769999981,6.741699696,6.675199986,6.615599632,6.603099823,6.608799934,6.616399765,6.608999729,6.551300049,6.536999702,6.542099953,6.518099785,6.501199722,6.513499737,6.524499893,6.522599697,6.512300014,6.499499798,6.490299702,6.485099792,6.476500034,6.479799747,9.232999802,9.099100113,8.867599487,9.788199425,9.416099548,9.2937994,9.152099609,11.02419949,10.7177,10.38099957,10.22809982,10.03149986,9.916799545,9.903800011,9.843899727,10.98180008,10.9382,10.7003994,10.36399937,10.02269936,10.25430012,10.15679932,9.92539978,9.801400185,9.647299767,9.507199287,9.567899704,10.24389935,10.18809986,10.18260002,10.17529964,10.25259972,11.12619972,11.04829979,10.96220016,10.78409958,10.74489975,10.67109966,10.52040005,10.31680012,10.29979992,10.25189972,10.0909996,10.0114994,9.998199463,10.06739998,10.11329937,10.02740002,10.10209942,10.09639931,10.19059944,10.41779995,10.37959957,10.70399952,10.90129948,10.84749985,10.80350018,10.76989937,10.74720001,10.73869991,10.81890011,10.8015995,10.79519939,10.78289986,10.77549934,10.77159977,10.75519943,10.75500011,10.75479984,10.7507,10.73899937,10.72949982,10.7258997,10.7258997,10.72579956,10.72469997,10.72299957,10.72099972,10.71999931,10.72060013
coaloilpoint,-119.880226,34.413695,2012,17.42560005,17.13969994,16.81799889,16.52599907,16.30459976,15.99739933,15.72339916,15.55589962,15.43309975,15.28879929,15.17519951,15.15369987,15.06879997,14.85879993,14.81609917,14.91829967,14.71539974,14.52699947,14.24239922,14.21589947,17.26919937,17.32439995,17.42709923,18.26980019,17.99810028,17.52039909,16.94980049,16.69579887,16.2988987,19.19039917,15.72849941,15.68179989,15.5916996,15.42479992,15.37349987,15.24020004,15.17359924,15.11109924,15.25449944,15.20969963,15.02299976,14.89369965,15.0267992,15.02539921,15.05869961,14.99790001,14.99009991,14.71479988,14.52469921,14.56529999,14.50769997,14.48969936,14.41499996,14.20119953,14.13879967,14.11279964,13.97659969,13.87699986,14.04119968,14.02959919,14.1687994,14.18719959,14.04640007,13.88519955,13.67459965,13.5831995,13.66109943,13.44209957,13.34369946,13.17949963,13.16580009,13.26970005,13.35820007,13.47679996,13.57669926,13.61289978,19.91659927,20.76569939,19.94139862,19.19079971,18.68050003,18.13749886,17.57499886,17.13139915,18.60339928,19.06429863,18.71369934,18.31900024,18.10149956,17.61179924,17.12469864,17.35949898,16.96679878,16.51249886,16.08679962,15.70809937,15.19889927,14.79579926,14.5387001,14.40119934,14.25579929,18.14539909,18.0564003,19.14309883,19.14769936,18.54979897,18.07639885,17.58129883,16.99440002,16.47430038,16.10890007,15.87989998,15.63309956,15.35879993,15.16659927,15.14549923,15.54649925,15.4829998,15.19810009,14.85069942,14.69709969,14.52629948,14.39069939,14.18400002,14.05729961,13.98839951,13.84749985,13.8715992,13.64729977,13.41650009,13.18470001,13.0909996,13.06899929,12.99739933,12.84219933,12.7227993,12.67059994,12.45449924,12.31699944,12.34959984,12.37529945,12.42239952,12.28439999,12.16689968,12.13000011,12.10239983,12.1633997,12.26809978,12.28289986,12.27429962,12.20449924,12.11730003,12.01079941,11.99090004,12,12.01379967,12.12629986,12.16209984,12.08599949,12.06059933,12.04229927,11.95249939,11.92070007,11.92319965,11.86149979,11.83069992,11.8871994,11.97659969,11.94579983,11.90619946,11.76919937,11.64939976,11.61530018,11.5593996,11.53629971,11.57450008,11.55620003,11.50969982,11.47629929,11.47139931,11.4218998,11.36660004,11.38149929,11.45879936,11.5067997,11.55109978,11.60139942,11.63299942,11.67679977,11.67719936,11.59329987,11.44349957,11.33309937,11.20860004,11.22779942,11.20669937,11.13619995,11.13619995,11.15629959,11.26959991,11.29150009,11.3270998,11.37230015,11.36940002,11.35839939,11.29759979,11.26109982,11.27409935,11.22299957,11.17789936,11.14859962,11.10179996,11.12389946,11.12150002,11.13070011,11.04430008,10.98049927,11.04129982,10.97109985,10.8757,10.8448,10.84079933,10.81519985,10.8022995,10.84299946,10.81839943,10.84019947,10.86329937,10.89179993,10.85299969,10.89190006,10.89849949,10.84840012,10.85610008,10.93029976,10.9890995,10.99349976,11.05439949,11.10859966,11.00659943,11.0121994,10.97469997,10.96409988,10.99059963,10.95440006,10.92710018,10.8888998,10.95849991,10.98939991,11.10179996,11.18050003,11.18699932,11.1303997,11.11740017,11.12080002,11.17039967,11.2251997,11.18470001,11.1239996,11.03779984,11.0128994,11.00119972,10.96169949,10.94219971,10.95079994,10.98250008,11.01760006,11.01799965,11.04229927,11.04719925,11.07079983,11.09859943,11.12249947,11.08659935,11.07009983,11.04850006,11.01480007,11.04389954,11.0717001,11.08979988,11.17070007,11.22509956,11.27349949,11.3427,11.42369938,11.53100014,11.6026001,11.57269955,11.51799965,11.47779942,11.46249962,11.38980007,11.39929962,11.44499969,11.51609993,11.58500004,11.73449993,11.78109932,11.72399998,11.78779984,11.70469952,11.5753994,11.57499981,11.59560013,11.59039974,11.58990002,11.63189983,11.69679928,11.70300007,11.67099953,11.44649982,11.42719936,11.46469975,11.54469967,11.62169933,11.65939999,11.55770016,11.44699955,11.48779964,11.51869965,11.59659958,14.4496994,15.16329956,15.13509941,15.02359962,14.94479942,14.8973999,14.70629978,14.63099957,14.49869919,14.42459965,14.30819988,14.26609993,15.91699982,19.2220993,20.56760025,20.6385994,21.06819916,20.73399925,20.15679932,19.66609955,19.36750031,18.96590042,18.5474987,18.32719994,18.05309868,17.77490044,18.36639977,18.18319893,17.96049881,17.82029915,17.95479965,18.36800003,17.77420044,17.27400017,17.12269974,16.93739891,17.27350044,19.15229988,19.04829979,19.06979942,18.80949974,18.38780022,19.18179893,19.40639877,19.07979965
